timestamp,experiment_id,source_location,protocol,dst_ip,packet_size,probe_index,success,rtt_ms,send_timestamp,recv_timestamp
2026-07-03T11:39:49,9d5602e0151d4e06aad2545550af799d,sg,tcp,8.8.8.8,1024,2,False,,206842.343,
2026-07-03T11:39:49,9d5602e0151d4e06aad2545550af799d,sg,tcp,8.8.8.8,1024,3,False,,206843.609,
2026-07-03T11:39:49,9d5602e0151d4e06aad2545550af799d,sg,tcp,8.8.8.8,1024,4,False,,206844.953,
2026-07-03T11:39:49,9d5602e0151d4e06aad2545550af799d,sg,tcp,8.8.8.8,1024,5,False,,206846.281,
2026-07-03T11:39:49,9d5602e0151d4e06aad2545550af799d,sg,tcp,8.8.8.8,1024,6,False,,206847.578,
2026-07-03T11:39:49,9d5602e0151d4e06aad2545550af799d,sg,tcp,8.8.8.8,1024,7,False,,206848.937,
2026-07-03T11:39:49,9d5602e0151d4e06aad2545550af799d,sg,tcp,8.8.8.8,1024,8,False,,206850.187,
2026-07-03T11:39:49,9d5602e0151d4e06aad2545550af799d,sg,tcp,8.8.8.8,1024,9,False,,206851.453,
2026-07-03T11:39:49,9d5602e0151d4e06aad2545550af799d,sg,tcp,8.8.8.8,1024,10,False,,206852.734,
2026-07-03T11:39:49,9d5602e0151d4e06aad2545550af799d,sg,tcp,8.8.8.8,1024,11,False,,206853.984,
2026-07-03T11:39:49,9d5602e0151d4e06aad2545550af799d,sg,tcp,8.8.8.8,1024,12,False,,206855.281,
2026-07-03T11:39:49,9d5602e0151d4e06aad2545550af799d,sg,tcp,8.8.8.8,1024,13,False,,206856.578,
2026-07-03T11:39:49,9d5602e0151d4e06aad2545550af799d,sg,tcp,8.8.8.8,1024,14,False,,206857.843,
2026-07-03T11:39:49,9d5602e0151d4e06aad2545550af799d,sg,tcp,8.8.8.8,1024,15,False,,206859.109,
2026-07-03T11:39:49,9d5602e0151d4e06aad2545550af799d,sg,tcp,8.8.8.8,1024,16,False,,206860.375,
2026-07-03T11:39:49,9d5602e0151d4e06aad2545550af799d,sg,tcp,8.8.8.8,1024,17,False,,206861.64,
2026-07-03T11:39:49,9d5602e0151d4e06aad2545550af799d,sg,tcp,8.8.8.8,1024,18,False,,206862.89,
2026-07-03T11:39:49,9d5602e0151d4e06aad2545550af799d,sg,tcp,8.8.8.8,1024,19,False,,206864.171,
2026-07-03T11:39:49,9d5602e0151d4e06aad2545550af799d,sg,tcp,8.8.8.8,1024,20,False,,206865.437,
2026-07-03T11:39:49,9d5602e0151d4e06aad2545550af799d,sg,tcp,8.8.8.8,1024,21,False,,206866.703,
